,CNV_MIRLET7A1,CNV_RUNX1T1,CNV_MIR19B2,CNV_MIR23A,CNV_MIR29B2,CNV_MIR494,CNV_MIR449C,CNV_MIR92A1,CNV_FOXM1,CNV_MIR148A,CNV_MIR449A,CNV_MIR151A,CNV_MIR21,CNV_MIR125A,CNV_STAT1,CNV_AR,CNV_MIR196B,CNV_MIR17,CNV_ETS2,CNV_MIR222,CNV_MIR184,CNV_MIR373,CNV_JUN,CNV_POU2F1,CNV_MIRLET7E,CNV_MIR655,CNV_PPARA,CNV_MIR135B,CNV_ATF3,CNV_MIR92A2,CNV_MIR29A,CNV_MAZ,CNV_MIRLET7G,CNV_MIR455,CNV_MIRLET7C,CNV_PPARD,CNV_MIR590,CNV_MIR16-1,CNV_MYB,CNV_LEF1,CNV_MIRLET7I,CNV_MIR30D,CNV_MIR429,CNV_TCF7L2,CNV_MIR34C,CNV_MYBL2,CNV_MIR34A,CNV_RARB,CNV_SMAD3,CNV_HOXB4,CNV_MIR20A,CNV_STAT3,CNV_TFAP2A,CNV_ESR1,CNV_MIRLET7B,CNV_POU2F2,CNV_WT1,CNV_ETS1,CNV_MIR30A,CNV_RELA,CNV_NFIC,CNV_E2F1,CNV_MIR24-2,CNV_MIR371A,CNV_SP1,CNV_MYC,CNV_MIR223,CNV_MIR19B1,CNV_TP53,CNV_MIR155,CNV_MIR26A2,CNV_MIR29B1,CNV_NFKB1,CNV_MIR19A,CNV_MIR196A1,CNV_MIR26A1,CNV_MIR106B,MIRLET7A1,RUNX1T1,MIR19B2,MIR23A,MIR29B2,MIR494,MIR449C,MIR92A1,FOXM1,MIR148A,MIR449A,MIR151A,MIR21,MIR125A,STAT1,AR,MIR196B,MIR17,ETS2,MIR222,MIR184,MIR373,JUN,POU2F1,MIRLET7E,MIR655,PPARA,MIR135B,ATF3,MIR92A2,MIR29A,MAZ,MIRLET7G,MIR455,MIRLET7C,PPARD,MIR590,MIR16-1,MYB,LEF1,MIRLET7I,MIR30D,MIR429,TCF7L2,MIR34C,MYBL2,MIR34A,RARB,SMAD3,HOXB4,MIR20A,STAT3,TFAP2A,ESR1,MIRLET7B,POU2F2,WT1,ETS1,MIR30A,RELA,NFIC,E2F1,MIR24-2,MIR371A,SP1,MYC,MIR223,MIR19B1,TP53,MIR155,MIR26A2,MIR29B1,NFKB1,MIR19A,MIR196A1,MIR26A1,MIR106B
955-1,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17568.673859,0.08283729974489999,37.05372,2448.633316,583.982063,0.0,0.19298800000000002,4297.073567,2.44743947941,58247.482566,0.0,2774.397269,206840.618442,789.321427,17.7746093532,14.7696612772,112.705064,729.688096,10.711320356,51.913804999999996,8.298489,0.0,24.5816582863,1.8999080583,1856.931728,0.19298800000000002,0.495057385991,0.0,1.01948127586,4007.591381,7560.309754000001,16.965363256099998,452.557151,240.270214,859.1831279999999,8.32201500583,14.088133,242.58607200000003,13.154993579100001,3.80721287921,346.413682,10284.144134,109.81024199999999,4.91017439083,13.509169,2.9910168460500004,132.38985300000002,13.040768904,4.4191567991100005,4.0501262764499995,190.479278,20.6044277076,19.013033847,49.344469587700004,32827.086887,0.809584704066,0.0278163030125,4.3913386288,88297.856327,18.220760784,18.9109941028,3.9857839449199997,472.62791500000003,0.0,9.58805974717,36.9949896846,81.055012,38.983601,22.6549667871,96.301074,832.936743,492.312704,15.447061240999998,11.193311,329.04475099999996,810.743108,446.57451900000007
956-1,1.0,1.0,1.0,1.0,1.5,1.0,1.5,1.0,1.5,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,0.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,6785.103506999999,0.863558722695,38.315296999999994,4221.274547999999,173.86081000000001,0.8239850000000001,1.6479700000000002,1889.397333,4.34075858198,15570.018321000001,30.075447999999998,1097.547862,312999.721081,476.675254,21.5757825331,8.81881459541,161.089044,278.50689,12.438534909000001,31.311425,0.8239850000000001,0.0,29.9252566096,1.9170539547299998,763.833985,3.707932,0.824973233676,1.235977,6.70681405148,1819.770611,2557.6490719999997,8.29534112108,551.657878,208.468175,2670.123009,13.118532403,13.595751000000002,386.860902,10.458524068400001,12.7528399673,479.559201,3604.5218640000003,28.015486,6.1505864113,17.303683,11.7961494674,119.06581499999999,1.33874440686,5.5139212658200005,0.896849779014,125.24570200000001,20.8718152505,8.66002320687,22.388970226199998,27650.872662,0.8621440375339999,0.0305933938618,13.429678261500001,203374.300488,13.5896874567,26.8943654956,5.04953560501,669.899709,0.0,20.8671245233,11.456089325699999,79.102549,37.491312,30.168234295999998,557.01378,765.893947,158.61709,5.668891830569999,18.127667000000002,71.274692,760.1260530000001,361.729363
957-1,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.5,1.5,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21990.595122,0.35748495113300005,79.011441,5608.554171,537.227473,6.290719999999999,0.251629,2603.8547519999997,3.4962042277800007,63565.459217999996,1.2581440000000002,1589.035829,229088.13751399997,1739.5098469999998,53.7364813269,26.9831866893,687.198234,327.872318,12.1192498305,108.20038100000001,47.306213,0.251629,30.3804003009,4.38586072752,2028.379702,4.529318,0.69725465419,4.529318,3.7619846209,2474.7691809999997,9567.429973999999,13.804436624100001,1346.717301,737.2723639999999,2329.327738,6.19396482081,30.698713,463.751866,23.0401386502,3.9396488795699995,676.378196,2946.069911,92.599396,13.0557267855,13.336326000000001,3.2388823188700004,296.670347,3.5409317732199996,5.84046383732,0.86516978546,96.122199,46.14355955520001,5.18982133049,40.4754737225,38885.958811000004,0.7952074313140001,0.360860805973,14.923173755499999,42146.816342,14.643910483800001,23.921880556999998,1.80264894315,1894.0099260000002,0.0,30.4794952319,24.006685380100002,85.805418,97.128714,25.0763879358,671.093991,2010.765686,428.272206,13.3050867129,22.143334,652.72509,2030.1411030000002,383.98553799999996
958-1,1.0,1.0,1.0,0.5,2.5,1.0,1.0,1.0,1.0,1.0,1.0,2.5,5.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.5,3.5,1.0,1.0,1.0,1.5,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,1.5,2.5,0.5,1.0,1.0,1.5,0.5,1.0,1.0,3.5,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.5,2.0,1.0,1.0,1.0,0.5,1.5,1.0,1.0,1.0,3.5,1.0,1.0,2695.456396,0.602510542115,19.097363,4328.280944,570.1926990000001,0.682049,0.0,3205.628811,10.354305611000001,82081.830837,0.0,3795.600922,321806.937936,1318.4001050000002,123.89951654299999,8.266346565489998,586.561868,255.768256,4.17739190869,55.245943000000004,128.225152,0.0,30.837531395,3.51721962143,1130.154668,0.682049,0.883054951903,4.774341000000001,3.12621662477,3128.55731,3584.847879,29.2723230937,343.070488,506.08012300000007,657.494931,3.24326174304,23.871704,888.027386,4.15638093735,2.2323273691599996,293.962982,12095.451348999999,293.962982,2.28483455449,2.728195,19.9202159206,156.189148,1.4413593360799999,5.61476446981,0.956008550948,36.830628999999995,23.7925029232,16.3287779258,10.650502847,9811.270309,0.649784462726,0.243367930315,8.16621027093,8371.465538,16.2476959498,12.7405866082,12.955876308099999,1508.691687,0.0,20.2782647157,5.591804785750001,30.692190999999998,19.097363,14.114319742100001,286.46044700000004,1380.466535,473.341786,7.1189495338999995,10.912778999999999,420.824038,1376.374243,705.920387
959-1,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13465.232,0.976250963555,30.372562,1596.917619,339.569015,0.0,0.0,2182.86282,3.73816901689,21176.089738,2.829742,1853.480875,398158.441771,524.06818,134.864377469,25.634935308899998,62.442969,485.206393,14.925791331500001,23.203882999999998,17.921698000000003,0.0,67.2103832807,4.57835816509,596.132271,1.697845,1.83325702588,9.621122,6.781170380700001,1984.403595,7069.826897,22.2803431242,385.788131,88.665243,2835.967226,9.70915990685,7.545978,272.598459,14.0828630988,7.63522167156,361.64100099999996,7083.032359000001,67.53650400000001,9.21317419719,32.259056,4.27366969524,102.625302,2.57686730324,8.15200851663,2.5607848665,193.742988,47.205104345200006,18.2538121253,47.034443413599995,29576.083927999996,2.29577672354,0.00327151968888,20.331392461700002,58705.634601,28.650131301,34.456363228600004,5.61776656092,307.875907,0.0,27.452548073899997,24.8086380333,109.03938400000001,42.446127000000004,26.7884499807,333.72088199999996,1710.673239,316.742431,14.290159564000001,11.884916,71.68679200000001,1684.073666,416.537992
960-1,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8826.64706,0.440103983729,129.170445,2033.887173,327.66965899999997,0.364888,0.0,5367.506335,6.46588957892,22694.225461,1.094665,744.007166,177500.624871,625.4184809999999,19.9594557815,13.6163326668,50.35458,1260.688946,7.05123501376,12.041313,0.729777,0.0,41.8912105277,2.9801868079900005,1010.3755980000001,3.648883,0.46058321905599997,0.364888,9.49436443267,4955.912376,2026.954296,23.166050955,513.0328969999999,124.062009,532.736863,9.59921465112,17.149748000000002,455.745439,23.3153758466,3.36410650074,418.526837,14952.756091999998,139.752204,7.79249522243,13.865754,9.87197635803,78.815865,0.52966649303,12.1902251507,0.46426897158200003,641.473565,27.48769421,33.2158937401,43.4376122213,23900.910944,0.465767473557,0.13602702405099998,9.660479014869999,345414.175544,26.2549480505,24.562310334699998,6.4756053051,453.191222,0.0,20.6734204957,25.7713311704,78.086088,127.346003,20.0255942741,117.85890900000001,572.144795,262.71954900000003,5.80681384158,47.800362,528.723092,549.5217230000001,273.666197
961-1,1.0,2.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.5,0.5,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,14665.370029,0.256044515861,49.647903,1342.355185,168.802871,0.0,0.0,7395.055193000001,5.0365031523,11101.891770999999,0.0,2077.764752,583148.136311,1028.3321970000002,47.4842294749,16.4007906358,105.50179399999999,413.939394,8.6149096706,10.550179,2.482395,0.0,35.043077704,4.05749150646,790.6428599999999,0.0,0.5963336462259999,0.0,1.33504622333,6380.996768999999,781.954477,17.8582672255,383.53005299999995,29.788742,389.736041,6.603741545580001,8.067784,198.591613,20.0068051238,1.97573783352,173.767661,9146.384981000001,2.482395,1.35008429093,2.482395,7.63711430354,69.507065,1.08923073554,20.527505770599998,0.28582280396,153.9085,36.4391116022,29.552845703699997,117.802601993,34847.242711,0.5263204555659999,0.0415360051353,18.7964703495,40495.312307,9.90686500395,14.7993619823,8.863156698320001,187.420835,0.0,20.4922980747,59.269022207700004,13.653173,50.268502000000005,38.058983813400005,100.53700400000001,369.256281,131.566944,6.5450232778299995,6.205988,225.89796,354.982508,253.20430699999997
962-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15685.130938,1.43390706586,65.72290799999999,1280.0318710000001,212.44883900000002,1.288684,0.0,3128.3735920000004,2.01975390687,39528.370941,0.184098,912.020407,207032.866609,1164.78666,29.690100872800002,17.6032278771,49.154108,535.7245429999999,24.6007184682,21.907636,2.209173,0.184098,154.19437608299998,2.09719405589,1052.118818,2.945564,1.87853393866,2.577369,40.4421880998,2630.389094,4933.0841390000005,18.7401030109,466.871973,16.936996,5522.01294,11.0452203195,5.154738,101.806073,27.377428677399998,2.7100710260400005,747.621088,8990.231034999999,54.492943000000004,12.0135504242,25.589592,2.08093853448,138.809727,3.20729625878,7.38215324455,4.51282467066,467.424266,44.8376665114,17.4195451153,11.5721407983,18760.668466,1.1787552157799999,0.09278303990530001,18.6869608935,113612.44766099998,23.5866383696,32.6300923137,2.5701023850999998,268.78276,0.0,22.715838427399998,45.742405265,191.64578999999998,75.48009,23.7125324129,205.084928,1158.3432380000002,180.784021,14.472139643399998,26.325983,77.32106800000001,1132.201353,164.399318
963-1,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.5,1.5,1.0,1.0,1.5,1.5,1.0,0.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,31901.274421,0.41224481049199996,15.055604999999998,2442.831716,240.88968599999998,0.358467,0.0,1271.720698,1.94407591095,35146.354823,0.23897800000000002,2672.847909,181530.09400399998,378.540935,26.9815696657,15.3446750553,79.818606,264.190028,15.3742235095,13.980204999999998,1874.183891,0.0,114.482550976,3.1043507139899997,2298.489086,2.150801,0.625871697035,1.0754,13.136535448800002,1189.990269,4097.275461,14.889758864700001,634.605715,47.078639,3484.177754,9.497198302560001,6.332913,253.43602400000003,15.6279848399,23.208663269200002,346.876368,3150.803635,129.16753500000002,3.72333123855,8.722692,2.84068734444,71.45438100000001,1.01484711224,9.16664824758,11.292311721199999,58.430088,27.3366504708,18.143672462,50.1705110021,67136.767987,0.9689025875239999,0.0701694397495,11.3888956272,22339.053189,10.792827793299999,27.0276286274,3.31820431365,658.8619679999999,0.0,20.6813724189,7.39442329362,60.10293299999999,17.086917,23.545448211500002,159.159257,2401.130079,201.697316,7.436446649189999,4.779557,869.759932,2385.5965170000004,272.55425299999996
964-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8666.412620000001,0.194547729324,235.143268,8564.747736,395.593968,4.149587,0.0,16285.746099000002,35.4408601004,57879.823809,0.0,1746.284563,252422.84015700003,1848.6410449999998,120.16038481,0.315705244603,2316.8527870000003,3260.883848,28.0544747309,92.674111,4.149587,0.0,34.9511959268,1.73185985725,1762.882912,2.074794,1.68183957062,248.975225,2.80101702537,15456.520281000001,6259.652112,29.122422712,683.990271,622.4380620000001,3013.9834170000004,25.0006371866,51.869839,787.03835,2.2633752776700002,1.49840278111,1138.370056,6101.9678030000005,157.684309,4.3733068546,4.841185,64.4668733976,142.469156,0.775365254792,2.94619514542,0.443594491363,910.142767,40.306682875999996,5.558650559299999,0.190760277813,21279.082554,0.608379157381,0.542966991351,13.0617890281,49341.35679,12.2035223293,7.93441857604,12.877245029300001,1725.536628,0.0,12.3875290119,60.1380992815,1372.821726,281.480324,55.0870538559,978.6109529999999,487.57648200000006,412.192317,12.942199305099999,105.814471,184.656625,513.1656019999999,1616.955766
965-1,1.0,1.5,1.0,1.0,1.5,1.0,1.0,1.0,1.5,1.0,1.0,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.5,1.5,1.0,1.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,0.5,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.5,1.0,1.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,10203.88845,0.11096828041099999,142.81245900000002,1772.1914920000002,696.365073,2.057816,0.411563,3463.716581,25.005768477600004,80645.825102,4.938758999999999,4174.486369,352657.464112,2039.707625,616.28754939,9.69584400021,1401.784538,577.8348480000001,8.58026909212,86.83985200000001,28.80943,0.411563,17.7071133867,4.85361081057,3003.1772690000003,0.411563,0.841505349925,14.816278,9.13163026637,3154.632556,4471.223495,12.5511243206,932.6023970000001,354.355986,195.492559,17.0126303676,54.737917,816.953115,16.982619383699998,8.11598180763,648.623732,4214.408007,101.656131,1.8974174090400002,1.23469,60.567363191700004,158.863427,0.8950489849299998,6.391717166159999,4.3163235779699995,122.645858,47.3861944858,10.8502407415,108.723795879,25821.068747999998,1.20991108157,0.667581502316,16.5645289942,21840.840248,17.601043070699998,17.9770291196,11.073022701500001,720.6473070000001,0.0,23.491284504099998,21.3253557497,128.407744,145.281839,48.4446053351,2480.903464,3465.3628340000005,647.389043,11.6158820286,25.10536,2686.685105,3418.44462,763.038325
966-1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10625.871000000001,0.08059947602010001,45.183485,1280.420224,483.95055999999994,0.442975,0.0,7784.405673,6.69103194923,105488.37588400001,0.664463,2250.093246,188488.66559000002,1283.078076,40.023262842,4.70889313348,81.507463,896.360603,1.9388749179799998,12.846285,0.442975,0.664463,45.638179360600006,1.7362261233,1569.018659,0.664463,0.237754067665,0.0,0.8422307987919999,6764.6764379999995,2604.473519,33.5054554241,436.330711,93.246309,365.897632,4.55144802769,12.846285,247.401728,23.7469751356,1.13373417564,436.995174,30855.890376,148.83971499999998,5.15798538029,6.4231419999999995,8.324445513819999,125.362022,0.323183789719,6.75504371515,0.20049243526399999,400.671196,28.1671457325,120.971134207,95.9531905645,15586.973336000001,0.18671739891699998,0.0189453980051,2.9284036055400002,205267.685569,27.942166696399998,28.836381478699998,13.334706653800001,210.41328700000003,0.22148800000000002,18.3808096751,34.7937505743,23.034717999999998,45.183485,20.463874543299998,97.454575,812.859751,356.373662,9.80516545482,29.457859999999997,1.771901,787.831645,442.753854
967-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5443.513905,0.921408563962,35.514384,1809.3643949999998,178.039213,1.401884,0.0,2478.530153,1.34023467379,20086.187802,0.0,582.716271,318931.78341100004,484.117126,34.1780284675,5.2769278043400005,123.833049,264.021406,11.9444800826,24.299315,156.076371,0.0,58.387269384899994,1.4024993451199999,565.426374,4.2056510000000005,1.28027388111,4.6729449999999995,11.3110212624,2165.9101170000004,2609.37262,11.829734685899998,272.90000200000003,73.36524,2909.375704,10.1977229977,8.411301,86.916781,5.7360894763,4.20915014225,503.743496,5883.238052000001,66.355822,11.1292037524,59.813699,1.58982390454,125.234932,2.39349451852,7.467819582110001,0.954160537653,138.786474,30.5276354574,8.93134645512,6.23925321694,12594.521999999999,0.945164780897,0.169727439542,23.097823425399998,274965.910865,24.2436121442,32.2098014282,1.3266637522,197.198289,0.0,14.6984033015,34.2578306032,47.664041,44.39298,28.0851956288,295.33013900000003,351.405482,151.87072,9.16375754678,13.551541,18.691781,349.53630400000003,123.833049
968-1,1.0,2.0,1.0,1.0,1.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.5,1.0,1.0,1.0,1.5,0.5,1.0,1.5,1.5,1.0,1.0,1.0,1.0,1.5,0.5,0.5,1.0,1.0,1.0,1.5,1.0,0.5,1.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.5,0.5,0.5,0.5,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.5,1.0,0.5,1.0,1.0,1.5,11568.228502,0.273781581465,22.101235,1756.164145,193.164795,0.884049,1.768099,2606.1776489999997,10.8173192295,30674.746289,11.934667,2011.2123989999998,140321.18399000002,1613.390166,29.256917000500003,17.481441633499998,243.555611,304.55502,8.90127696095,19.891112,1.768099,0.0,20.5387256791,4.77988621695,1448.956976,0.442025,1.38229878058,1.768099,1.4923056992500001,2369.6944329999997,2618.112316,31.288711610300002,526.893446,175.483807,1673.505526,7.954514907010001,23.869334,289.52617999999995,10.88681252,2.00215625771,295.272502,14101.03005,152.056498,1.71127205625,9.724542999999999,18.627244719500002,72.492051,0.879792763797,3.7093979154500003,0.364848543705,106.527953,27.718813159299998,42.9236438386,114.83357874299999,25754.56932,0.277916949974,0.0141215737894,6.9886927938,18355.517816,9.98577265669,26.4305252106,24.5833422915,246.20776,0.0,22.5501714644,48.331373807700004,34.035902,26.521482000000002,14.071907181099998,59.23131,714.31192,133.93348500000002,7.08272193954,7.9564449999999995,496.39374100000003,718.732167,582.588559
969-1,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.5,1.5,1.0,1.0,1.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,6234.038896,0.638930214077,9.388885,3712.762239,69.874969,0.0,0.541666,6164.344483,8.2567769913,10511.398106,7.763885,1470.624346,293247.911334,630.319164,81.8262786461,39.3229465847,75.111078,246.277668,5.0461216578400006,27.805543,5.416664,0.0,11.088147230599999,4.42509201417,599.083067,1.444444,0.805651397706,3.069443,2.3111704279099996,5640.553049,2212.346239,19.561468221400002,128.194387,89.555516,1632.402052,10.0512733405,4.333330999999999,111.402728,17.8496367031,5.74845123293,372.485946,3620.13728,50.013867,7.69111927357,7.041664,22.9452387754,39.90276,1.53577544275,7.6061276539,1.09194278808,97.499957,29.9702647336,20.1872348832,41.3367361684,12702.619354,0.24514121724800003,0.199485973976,12.6843043541,31649.0276,16.8571993299,20.7794373779,5.48083210518,446.874801,0.0,30.762888762800003,11.3079950488,21.666657,13.541660999999998,6.095275689149999,84.680518,357.319286,47.847201,13.446158711199999,5.236109,353.347065,373.74983399999996,980.416231
