,CNV_MIR335,CNV_JUND,CNV_FOXP2,CNV_TFAP2C,CNV_FOSL1,CNV_MIR16-2,CNV_PLAUR,MIR335,JUND,FOXP2,TFAP2C,FOSL1,MIR16-2,PLAUR,T0_MIR335,T0_JUND,T0_FOXP2,T0_TFAP2C,T0_FOSL1,T0_MIR16-2,T0_PLAUR
RI1,1.43485007493134,2,3,2,2,1.41725562977806,4,7.1668158,6.15987133677839,2.39231742277876,0.070389327891398,0.782408564927373,7.0390286,0.31034012061215,7.1668158,6.15987133677839,2.39231742277876,0.070389327891398,0.782408564927373,7.0390286,0.31034012061215
NCIH2196,1.20773170612477,2,2,2,2,1.65095408758484,2,5.9558244,5.61470984411521,0.0426443374084937,0.389566811762726,0.53605290024021,6.080018,4.89627184880738,5.9558244,5.61470984411521,0.0426443374084937,0.389566811762726,0.53605290024021,6.080018,4.89627184880738
SKCO1,2.11183921615988,3,6,4,4,1.11930250907714,3,6.854744,4.86096279785812,0.070389327891398,0.903038270112912,5.88728155166999,5.980711,5.73362549840823,6.854744,4.86096279785812,0.070389327891398,0.903038270112912,5.88728155166999,5.980711,5.73362549840823
COLO800,1.15612709143076,2,3,4,2,1.47907991124725,2,5.7915535,4.28095631383106,0,5.45582036508492,7.01558231168093,6.048323,5.51947900230724,5.7915535,4.28095631383106,0,5.45582036508492,7.01558231168093,6.048323,5.51947900230724
BL70,1.40785621656764,2,3,2,2,0.978877342205752,2,7.100347,4.1168637576909,0,0.137503523749935,0.516015147003665,6.232661,0.189033824390017,7.100347,4.1168637576909,0,0.137503523749935,0.516015147003665,6.232661,0.189033824390017
NCIH747,1.10243989330095,3,2,5,4,1.65462008515057,3,6.3971186,5.14200491598488,0.0976107966264223,3.88947354253111,7.27686882997646,6.137913,5.70321146739115,6.3971186,5.14200491598488,0.0976107966264223,3.88947354253111,7.27686882997646,6.137913,5.70321146739115
K029AX,1.61821129797076,2,3,2,2,1.12693163698101,2,5.943218,4.0746766862945,0.111031312388744,3.37016428054021,6.26584942144085,6.489286,5.00495075995105,5.943218,4.0746766862945,0.111031312388744,3.37016428054021,6.26584942144085,6.489286,5.00495075995105
MEC1,0.969558598395867,2,2,2,2,1.02797130969477,2,5.886794,4.84096670448742,0.505890929729957,0.0143552929770701,1.35614381022528,5.9943533,1.31034012061215,5.886794,4.84096670448742,0.505890929729957,0.0143552929770701,1.35614381022528,5.9943533,1.31034012061215
U937,1.04485301135135,3,3,3,2,0.818639395169328,3,5.9020734,4.42290574261218,0.286881147788162,0.0426443374084937,2.18269229751619,6.120808,5.09845324630927,5.9020734,4.42290574261218,0.286881147788162,0.0426443374084937,2.18269229751619,6.120808,5.09845324630927
SNU685,1.18451789981845,4,6,6,7,1.06614229250288,5,5.888256,5.1101961777542,1.57046293102604,0.0840642647884745,6.45071638871807,6.279843,5.78083500173823,5.888256,5.1101961777542,1.57046293102604,0.0840642647884745,6.45071638871807,6.279843,5.78083500173823
TE5,0.387213189352122,3,1,5,6,1.75102538622551,2,6.3589587,6.63604452602804,0.0143552929770701,4.63923216324928,4.17072627613155,6.247168,3.03738222200308,6.3589587,6.63604452602804,0.0143552929770701,4.63923216324928,4.17072627613155,6.247168,3.03738222200308
OVSAHO,1.71879799583025,5,7,5,3,1.38156170595641,2,5.9032793,5.64645070648318,0.250961573533219,0.839959587489532,1.32192809488736,6.048323,2.44360665147561,5.9032793,5.64645070648318,0.250961573533219,0.839959587489532,1.32192809488736,6.048323,2.44360665147561
769P,1.02811382665607,2,2,2,2,1.02533830646114,2,6.977165,4.91552090075196,0.31034012061215,0.070389327891398,7.57311696590931,6.1085243,4.29498826769145,6.977165,4.91552090075196,0.31034012061215,0.070389327891398,7.57311696590931,6.1085243,4.29498826769145
SNU1197,1.33561111063071,2,3,3,2,1.49215768330029,2,6.083426,4.90833256978242,0.150559676575381,2.0071955014042,8.16022440075086,6.765004,6.80219321694183,6.083426,4.90833256978242,0.150559676575381,2.0071955014042,8.16022440075086,6.765004,6.80219321694183
HS739T,1.00124844358269,2,2,2,2,1.00180380757662,2,6.027464,5.75835648293992,0.505890929729957,0.807354922057604,6.20104568624506,7.0560417,6.81506301719287,6.027464,5.75835648293992,0.505890929729957,0.807354922057604,6.20104568624506,7.0560417,6.81506301719287
NCIH1944,1.08590658440487,1,2,2,2,0.933356412171822,3,6.030998,4.56924802986718,0.790772037862,0.887525270741587,4.68985823631925,6.0787377,4.6246858105254,6.030998,4.56924802986718,0.790772037862,0.887525270741587,4.68985823631925,6.0787377,4.6246858105254
BICR6,1.03103978254985,3,3,4,3,1.64262140150413,3,6.582556,3.97361127551947,0.0285691521967709,2.03562390973072,4.00539998774259,6.088735,4.2585189247113,6.582556,3.97361127551947,0.0285691521967709,2.03562390973072,4.00539998774259,6.088735,4.2585189247113
NCIH838,0.890816385420358,2,2,4,4,1.34947663684611,3,6.202026,4.5915597458278,0,4.03121873061072,4.6564963705535,6.218975,5.10643207781693,6.202026,4.5915597458278,0,4.03121873061072,4.6564963705535,6.218975,5.10643207781693
PANC0813,0.859339430980341,2,2,3,4,1.24599648631786,2,5.9418106,3.75488750216347,0.0840642647884745,1.31034012061215,8.69362634159111,6.3596616,6.68257329734758,5.9418106,3.75488750216347,0.0840642647884745,1.31034012061215,8.69362634159111,6.3596616,6.68257329734758
SW1353,1.3835741840544,2,3,2,2,0.995642693489036,2,6.209648,4.75968848842729,0.263034405833794,1.9560566524124,7.03441382574886,5.9541965,6.68257329734758,6.209648,4.75968848842729,0.263034405833794,1.9560566524124,7.03441382574886,5.9541965,6.68257329734758
KMS28BM,1.66809331845798,2,3,2,3,1.17821269259904,2,5.8011584,5.59454854955035,2.81762325751143,0.0285691521967709,0.432959407276106,6.021702,1.25701061820602,5.8011584,5.59454854955035,2.81762325751143,0.0285691521967709,0.432959407276106,6.021702,1.25701061820602
SNU449,1.19565403244218,2,3,4,2,0.890754640873691,3,6.0426445,6.09360242879573,0.0143552929770701,4.36176835941915,6.9408714781892,5.977967,4.98413359454098,6.0426445,6.09360242879573,0.0143552929770701,4.36176835941915,6.9408714781892,5.977967,4.98413359454098
SW837,1.11720969631321,1,2,3,2,1.13374799547757,2,5.7658,4.57410150808939,0.0426443374084937,0.286881147788162,4.3327079336406,6.6532035,6.06716542701711,5.7658,4.57410150808939,0.0426443374084937,0.286881147788162,4.3327079336406,6.6532035,6.06716542701711
SNU475,1.02782881248915,2,3,5,3,0.954951917909886,3,7.3776445,4.68650052718322,1.03562390973072,0.773996325111173,6.18626283566979,5.8482475,6.29038753976388,7.3776445,4.68650052718322,1.03562390973072,0.773996325111173,6.18626283566979,5.8482475,6.29038753976388
SKMEL3,1.76112828192271,3,7,7,4,1.04340554105528,3,7.2294917,4.80632405739003,0.432959407276106,1.4594316186373,6.07124781946144,6.0500665,1.84398384404833,7.2294917,4.80632405739003,0.432959407276106,1.4594316186373,6.07124781946144,6.0500665,1.84398384404833
TC71,0.923894484597229,2,2,2,2,0.927102013897067,2,6.061128,5.19652836093694,1.17632277264046,0.0285691521967709,1.61823865559545,6.061128,5.04395687279021,6.061128,5.19652836093694,1.17632277264046,0.0285691521967709,1.61823865559545,6.061128,5.04395687279021
UACC62,1.27270671491138,2,2,2,2,1.35707457216252,2,6.1415963,4.78345665436024,1.58014548442338,4.78502736223547,6.20886837067295,6.4915323,5.43662826729284,6.1415963,4.78345665436024,1.58014548442338,4.78502736223547,6.20886837067295,6.4915323,5.43662826729284
NCIN87,0.507507131383411,2,1,2,2,1.22493058826428,3,6.28762,5.10768786931437,0.0143552929770701,0.0285691521967709,3.99457972421575,7.588565,4.52669484554198,6.28762,5.10768786931437,0.0143552929770701,0.0285691521967709,3.99457972421575,7.588565,4.52669484554198
A704,1.51897697362629,2,3,2,2,1.07810672362161,2,6.515069,4.0232553523003,2.0071955014042,0.070389327891398,4.38335869538511,8.6068125,2.42492208821069,6.515069,4.0232553523003,2.0071955014042,0.070389327891398,4.38335869538511,8.6068125,2.42492208821069
TYKNU,1.57080054100417,2,4,3,3,1.25928078477071,2,5.989139,4.4867143730307,0.66902676550963,0.0565835283663675,8.13021016577676,7.515227,7.19278595925112,5.989139,4.4867143730307,0.66902676550963,0.0565835283663675,8.13021016577676,7.515227,7.19278595925112
NCIH1694,1.28360383050446,3,3,2,2,1.20932331202226,3,6.71122,6.24145887127465,2,0,0.495695162624069,6.71122,4.20476675065461,6.71122,6.24145887127465,2,0,0.495695162624069,6.71122,4.20476675065461
BV173,0.979895630586605,2,2,2,2,0.979420297586927,2,5.8715973,3.42088657497553,0,0.0426443374084937,2.41413553298445,6.176921,3.60880924267552,5.8715973,3.42088657497553,0,0.0426443374084937,2.41413553298445,6.176921,3.60880924267552
CAKI1,1.44212877910281,3,5,3,3,1.2344770365002,3,5.739308,5.43629511983936,0.0976107966264223,0.545968369105293,6.54303182025524,6.821838,4.89917563048051,5.739308,5.43629511983936,0.0976107966264223,0.545968369105293,6.54303182025524,6.821838,4.89917563048051
NCIH1915,0.979352411697914,2,2,2,3,1.06577285976233,2,6.6303763,4.10936055940423,0.0840642647884745,0.0285691521967709,7.89014265376687,5.9342804,6.44012167872693,6.6303763,4.10936055940423,0.0840642647884745,0.0285691521967709,7.89014265376687,5.9342804,6.44012167872693
EFE184,1.19656602071982,2,2,3,2,1.18189346670763,2,7.2497296,4.10768786931437,0.298658315564515,1.43829285157915,5.44028782084042,9.36903,4.82883464946806,7.2497296,4.10768786931437,0.298658315564515,1.43829285157915,5.44028782084042,9.36903,4.82883464946806
SW1088,1.6637054098948,3,6,5,3,1.04355019780368,3,6.0630713,5.19100984858729,0.0840642647884745,3.69932952567316,7.30524096595448,6.041331,5.86517649653178,6.0630713,5.19100984858729,0.0840642647884745,3.69932952567316,7.30524096595448,6.041331,5.86517649653178
LU65,1.25014895330432,2,3,2,2,0.891186942589785,3,6.3943768,5.02014657311178,0.176322772640463,1.54596836910529,4.66049513188851,8.619926,7.19524915780218,6.3943768,5.02014657311178,0.176322772640463,1.54596836910529,4.66049513188851,8.619926,7.19524915780218
ME1,0.985002983839253,2,2,3,2,1.02484092988584,2,6.004726,4.8414699994658,0,0.0143552929770701,2.94860084749336,6.4576273,3.45285896471381,6.004726,4.8414699994658,0,0.0143552929770701,2.94860084749336,6.4576273,3.45285896471381
CA46,1.25553304489647,2,2,2,2,0.968349668466469,2,6.6401005,6.31288295528436,0.0143552929770701,0.189033824390017,0.545968369105293,6.5166454,1.03562390973072,6.6401005,6.31288295528436,0.0143552929770701,0.189033824390017,0.545968369105293,6.5166454,1.03562390973072
SH4,1.58205526773847,2,4,3,2,1.27085549911215,2,6.079378,6.25342205763654,0.0426443374084937,3.8094144442359,7.4820415419856,6.011451,5.28762004411207,6.079378,6.25342205763654,0.0426443374084937,3.8094144442359,7.4820415419856,6.011451,5.28762004411207
RERFLCSQ1,0.628376006557058,2,2,4,3,1.24772500205981,4,6.0094366,4.94532677726463,0.0143552929770701,3.61823865559546,6.70570149684579,5.791814,6.73768676140986,6.0094366,4.94532677726463,0.0143552929770701,3.61823865559546,6.70570149684579,5.791814,6.73768676140986
OVKATE,1.09186917004598,2,2,3,3,2.22067766725728,2,6.2410774,7.00809242094872,0.238786859587117,3.80529245560071,2.15055967657538,6.0393577,5.10768786931437,6.2410774,7.00809242094872,0.238786859587117,3.80529245560071,2.15055967657538,6.0393577,5.10768786931437
LU99,0.399204530841526,2,1,3,2,1.19864130921,3,7.1045465,4.32696871158789,0.432959407276106,1.6915341649192,8.58217962487389,6.1820965,6.0457050645108,7.1045465,4.32696871158789,0.432959407276106,1.6915341649192,8.58217962487389,6.1820965,6.0457050645108
KNS60,1.0716248934838,1,1,1,1,1.75296841276433,1,6.6124997,5.71204544855369,0.6959938131099,0.895302621333307,5.96486066424585,6.064581,6.90568784852686,6.6124997,5.71204544855369,0.6959938131099,0.895302621333307,5.96486066424585,6.064581,6.90568784852686
KPNSI9S,1.48916126971062,2,3,3,2,0.883498750781645,2,5.928607,5.48188013962029,2.14730669878029,0.0143552929770701,5.93333657591232,6.6091046,5.78972925137577,5.928607,5.48188013962029,2.14730669878029,0.0143552929770701,5.93333657591232,6.6091046,5.78972925137577
NCIH2228,1.52562458757502,4,2,3,5,1.08522937188181,4,6.7659326,6.62307672083263,1.67807190511264,1.41142624572647,8.22318117953052,8.1837845,6.3271484082987,6.7659326,6.62307672083263,1.67807190511264,1.41142624572647,8.22318117953052,8.1837845,6.3271484082987
NCIH1666,1.03125420353837,2,3,6,3,1.03763568440781,3,6.521836,4.76606505147495,0.37851162325373,4.77135740899056,4.33485426933163,6.2049623,4.82629424549963,6.521836,4.76606505147495,0.37851162325373,4.77135740899056,4.33485426933163,6.2049623,4.82629424549963
MESSA,0.51713039189182,2,1,2,2,1.0879407586228,2,5.861211,6.55596949459953,0,0.0143552929770701,0.432959407276106,6.0849147,2.6507645591169,5.861211,6.55596949459953,0,0.0143552929770701,0.432959407276106,6.0849147,2.6507645591169
MELHO,1.76198299403264,3,6,4,2,1.24211607599712,3,6.0314393,3.92599941855622,0.176322772640463,2.35049724708413,5.1647058401828,9.080817,4.38612115681485,6.0314393,3.92599941855622,0.176322772640463,2.35049724708413,5.1647058401828,9.080817,4.38612115681485
NCIH2085,1.44282867413274,2,4,5,3,0.921400317381989,3,6.2887278,4.53605290024021,0.124328135002202,4.52105073690096,6.84184735550986,7.0991898,7.20681901829001,6.2887278,4.53605290024021,0.124328135002202,4.52105073690096,6.84184735550986,7.0991898,7.20681901829001
TE8,0.777923395112845,3,2,6,2,1.36433695903326,3,7.6946015,6.5341861390901,0.20163386116965,2.83995958748953,3.77505054148317,6.0307775,4.45483390689887,7.6946015,6.5341861390901,0.20163386116965,2.83995958748953,3.77505054148317,6.0307775,4.45483390689887
MOLP2,1.35284823105027,2,2,2,2,0.981731219813741,2,6.7778144,5.81326814176608,2.52105073690096,0.0285691521967709,0.7311832415722,6.288174,0.495695162624069,6.7778144,5.81326814176608,2.52105073690096,0.0285691521967709,0.7311832415722,6.288174,0.495695162624069
HCC95,1.41656813985691,3,3,3,3,2.18056198306548,2,5.8928766,5.84197311892718,0.678071905112638,3.17791779219584,4.456149034648,6.0290112,3.73226919950145,5.8928766,5.84197311892718,0.678071905112638,3.17791779219584,4.456149034648,6.0290112,3.73226919950145
BCPAP,0.645773435203474,3,2,7,4,0.994883843204592,3,6.7720175,5.72492307026661,0.0285691521967709,0.250961573533219,5.8974824681961,7.490249,6.26528685756517,6.7720175,5.72492307026661,0.0285691521967709,0.250961573533219,5.8974824681961,7.490249,6.26528685756517
CAL54,1.71546536692227,2,4,3,2,1.2344770365002,2,6.284292,6.42223300068305,2.05311133645956,0.37851162325373,6.23783136909528,7.0642576,4.22804904788446,6.284292,6.42223300068305,2.05311133645956,0.37851162325373,6.23783136909528,7.0642576,4.22804904788446
CJM,1.0141000541646,1,1,2,2,1.39232885263149,1,6.417515,4.89772447021644,0.0143552929770701,5.02103547951136,9.11681178647236,6.0176992,5.57258654938577,6.417515,4.89772447021644,0.0143552929770701,5.02103547951136,9.11681178647236,6.0176992,5.57258654938577
TUHR10TKB,1.66335948804801,2,3,2,2,1.1693444804196,2,5.9648604,7.43637841391524,0,0.0840642647884745,8.28812781590126,6.035184,6.35138098067433,5.9648604,7.43637841391524,0,0.0840642647884745,8.28812781590126,6.035184,6.35138098067433
SNU8,1.34574027523243,2,4,4,3,1.21942413043891,4,6.5659018,4.81147103052984,0.0143552929770701,2.13422093976063,4.33556900555675,6.9332185,7.30806593898658,6.5659018,4.81147103052984,0.0143552929770701,2.13422093976063,4.33556900555675,6.9332185,7.30806593898658
SNU1196,1.12365566398595,2,3,4,3,1.09961614931455,3,5.9646297,5.55428186262639,0.0143552929770701,3.60407132366886,8.86331902873188,7.9176106,4.64961545906341,5.9646297,5.55428186262639,0.0143552929770701,3.60407132366886,8.86331902873188,7.9176106,4.64961545906341
NALM1,1.1328838852958,2,2,2,2,0.996540262827868,2,5.9936743,5.27537959625362,0.0143552929770701,0.0840642647884745,1.88362081628567,5.7395782,4.5668151540109,5.9936743,5.27537959625362,0.0143552929770701,0.0840642647884745,1.88362081628567,5.7395782,4.5668151540109
NCIH460,1.23422036090502,2,3,3,2,0.82885980089061,2,6.111866,5.17632277264046,0.0143552929770701,2.21412480535285,4.79960542245267,6.6306677,4.5341861390901,6.111866,5.17632277264046,0.0143552929770701,2.21412480535285,4.79960542245267,6.6306677,4.5341861390901
CAS1,1.59593290483941,2,3,3,2,1.17894792923281,2,5.873813,4.91504279137198,0.0143552929770701,1.0703893278914,6.39145842004967,6.045268,6.3823214071145,5.873813,4.91504279137198,0.0143552929770701,1.0703893278914,6.39145842004967,6.045268,6.3823214071145
SKMEL1,1.61854783053916,4,4,6,4,1.16078437103667,4,6.094447,4.63691458035588,1.97085365434048,4.38750040648098,5.74658149978581,8.478931,4.33913738491959,6.094447,4.63691458035588,1.97085365434048,4.38750040648098,5.74658149978581,8.478931,4.33913738491959
SNU216,1.27129602039732,2,3,4,3,1.53975413230909,2,5.931683,6.66916853282079,0.0840642647884745,4.64038956005495,6.30742852519225,6.0454865,3.78868571061353,5.931683,6.66916853282079,0.0840642647884745,4.64038956005495,6.30742852519225,6.0454865,3.78868571061353
HCC56,1.06555126156729,3,3,7,2,1.52721163604788,3,7.0453773,5.82578562746479,0,2.3305584000308,3.83086375675176,6.979911,4.41210404467757,7.0453773,5.82578562746479,0,2.3305584000308,3.83086375675176,6.979911,4.41210404467757
PK45H,1.1215547119227,2,2,3,2,1.22577993977671,2,5.9604654,3.21101219348551,0.53605290024021,0.855989697308481,6.64270157183323,6.138528,3.63575439127776,5.9604654,3.21101219348551,0.53605290024021,0.855989697308481,6.64270157183323,6.138528,3.63575439127776
YH13,1.74920575487935,2,3,2,2,1.13500605973003,3,5.8686376,6.2881739681123,0.37851162325373,1.99276843076892,7.14312807294381,7.462952,7.0244748279521,5.8686376,6.2881739681123,0.37851162325373,1.99276843076892,7.14312807294381,7.462952,7.0244748279521
SW1463,1.06532970944752,3,4,6,4,1.20865290667998,3,6.187847,5.92481250360578,0.0285691521967709,0.263034405833794,5.22920335788675,6.2968245,4.45285896471381,6.187847,5.92481250360578,0.0285691521967709,0.263034405833794,5.22920335788675,6.2968245,4.45285896471381
LI7,0.793993994242167,2,4,3,3,0.850981692441949,4,6.587665,5.68873986801449,1.75702324650746,0.0426443374084937,4.36176835941915,5.91576,4.09929520433777,6.587665,5.68873986801449,1.75702324650746,0.0426443374084937,4.36176835941915,5.91576,4.09929520433777
HSC2,0.821424566483773,3,2,5,4,1.5766910564288,2,6.105804,4.33913738491959,0.27500704749987,2.35614381022527,5.12639473762014,7.191306,3.51601514700366,6.105804,4.33913738491959,0.27500704749987,2.35614381022527,5.12639473762014,7.191306,3.51601514700366
RT112,0.996471190314417,2,2,3,2,1.38424566132397,2,5.8402114,5.25323293853803,0.0976107966264223,4.57470704641555,3.73226919950145,5.9116917,5.10559427579519,5.8402114,5.25323293853803,0.0976107966264223,4.57470704641555,3.73226919950145,5.9116917,5.10559427579519
HUH1,1.13823622509095,2,3,5,3,1.05533424423287,4,5.8683906,4.79181407116183,0.176322772640463,0.0143552929770701,4.6507645591169,6.778734,3.80012335282653,5.8683906,4.79181407116183,0.176322772640463,0.0143552929770701,4.6507645591169,6.778734,3.80012335282653
