time, species_1, species_2, species_3
6.6, 5.16693e-11, 3.40344e-11, 1.42956e-11
6.7, 5.11463e-11, 3.41872e-11, 1.46659e-11
6.8, 5.0668e-11, 3.42885e-11, 1.50428e-11
6.9, 5.01284e-11, 3.4516e-11, 1.5355e-11
7, 4.96252e-11, 3.4687e-11, 1.56871e-11
7.1, 4.90872e-11, 3.49112e-11, 1.6001e-11
7.2, 4.8599e-11, 3.50523e-11, 1.6348e-11
7.3, 4.80826e-11, 3.51951e-11, 1.67216e-11
7.4, 4.75462e-11, 3.53745e-11, 1.70786e-11
7.5, 4.70829e-11, 3.54857e-11, 1.74307e-11
7.6, 4.66396e-11, 3.55621e-11, 1.77977e-11
7.7, 4.61646e-11, 3.57215e-11, 1.81132e-11
7.8, 4.57412e-11, 3.57614e-11, 1.84967e-11
7.9, 4.52763e-11, 3.59307e-11, 1.87923e-11
8, 4.48478e-11, 3.60204e-11, 1.91311e-11
8.1, 4.4441e-11, 3.60819e-11, 1.94765e-11
8.2, 4.39545e-11, 3.62296e-11, 1.98152e-11
8.3, 4.34696e-11, 3.63359e-11, 2.01938e-11
8.4, 4.29997e-11, 3.64189e-11, 2.05807e-11
8.5, 4.25696e-11, 3.6497e-11, 2.09328e-11
8.6, 4.21428e-11, 3.65701e-11, 2.12864e-11
8.7, 4.17277e-11, 3.65551e-11, 2.17165e-11
8.8, 4.1286e-11, 3.66182e-11, 2.20951e-11
8.9, 4.08775e-11, 3.66415e-11, 2.24804e-11
9, 4.04906e-11, 3.66963e-11, 2.28125e-11
9.1, 4.00456e-11, 3.67809e-11, 2.31728e-11
9.2, 3.96504e-11, 3.67826e-11, 2.35664e-11
9.3, 3.92485e-11, 3.68258e-11, 2.3925e-11
9.4, 3.88516e-11, 3.69055e-11, 2.42422e-11
9.5, 3.84913e-11, 3.68689e-11, 2.46391e-11
9.6, 3.81227e-11, 3.68656e-11, 2.5011e-11
9.7, 3.77673e-11, 3.68507e-11, 2.53813e-11
9.8, 3.73571e-11, 3.68723e-11, 2.57699e-11
9.9, 3.69669e-11, 3.69038e-11, 2.61286e-11
10, 3.66033e-11, 3.69022e-11, 2.64939e-11

0, 9.99993e-11, 0, 0
0.1, 9.90047e-11, 9.8636e-13, 8.3027e-15
0.2, 9.79801e-11, 1.99431e-12, 2.49081e-14
0.3, 9.69556e-11, 2.99893e-12, 4.48346e-14
0.4, 9.59808e-11, 3.92551e-12, 9.29902e-14
0.5, 9.50061e-11, 4.85874e-12, 1.34504e-13
0.6, 9.40961e-11, 5.70893e-12, 1.94283e-13
0.7, 9.31878e-11, 6.55581e-12, 2.55723e-13
0.8, 9.23276e-11, 7.33958e-12, 3.32108e-13
0.9, 9.13861e-11, 8.2014e-12, 4.11814e-13
1, 9.04745e-11, 9.0433e-12, 4.81556e-13
1.1, 8.9621e-11, 9.81046e-12, 5.67904e-13
1.2, 8.87542e-11, 1.05743e-11, 6.70858e-13
1.3, 8.79023e-11, 1.13133e-11, 7.83774e-13
1.4, 8.71019e-11, 1.19991e-11, 8.98352e-13
1.5, 8.62335e-11, 1.2733e-11, 1.03286e-12
1.6, 8.535e-11, 1.34753e-11, 1.174e-12
1.7, 8.4548e-11, 1.41328e-11, 1.31847e-12
1.8, 8.36995e-11, 1.48535e-11, 1.44633e-12
1.9, 8.28576e-11, 1.55144e-11, 1.62733e-12
2, 8.20572e-11, 1.60989e-11, 1.8432e-12
2.1, 8.12369e-11, 1.67665e-11, 1.99597e-12
2.2, 8.04199e-11, 1.74157e-11, 2.16368e-12
2.3, 7.96544e-11, 1.80036e-11, 2.34136e-12
2.4, 7.88507e-11, 1.86213e-11, 2.52734e-12
2.5, 7.80121e-11, 1.92772e-11, 2.71e-12
2.6, 7.72732e-11, 1.98318e-11, 2.89432e-12
2.7, 7.64496e-11, 2.04612e-11, 3.0886e-12
2.8, 7.56591e-11, 2.1054e-11, 3.28621e-12
2.9, 7.49268e-11, 2.15621e-11, 3.51038e-12
3, 7.4153e-11, 2.20968e-11, 3.7495e-12
3.1, 7.34324e-11, 2.25999e-11, 3.96703e-12
3.2, 7.27283e-11, 2.31114e-11, 4.15965e-12
3.3, 7.19694e-11, 2.36112e-11, 4.41869e-12
3.4, 7.12521e-11, 2.41227e-11, 4.6246e-12
3.5, 7.05148e-11, 2.46324e-11, 4.8521e-12
3.6, 6.98622e-11, 2.50526e-11, 5.08457e-12
3.7, 6.91698e-11, 2.54727e-11, 5.3569e-12
3.8, 6.84989e-11, 2.58662e-11, 5.63421e-12
3.9, 6.7833e-11, 2.63112e-11, 5.85506e-12
4, 6.72153e-11, 2.66616e-11, 6.12241e-12
4.1, 6.64913e-11, 2.70934e-11, 6.41466e-12
4.2, 6.58719e-11, 2.74454e-11, 6.68201e-12
4.3, 6.52011e-11, 2.78489e-11, 6.94936e-12
4.4, 6.45651e-11, 2.82159e-11, 7.21836e-12
4.5, 6.39623e-11, 2.85463e-11, 7.49069e-12
4.6, 6.32848e-11, 2.89249e-11, 7.78959e-12
4.7, 6.26339e-11, 2.92936e-11, 8.07188e-12
4.8, 6.20278e-11, 2.96008e-11, 8.37078e-12
4.9, 6.14516e-11, 2.98897e-11, 8.65805e-12
5, 6.08471e-11, 3.02251e-11, 8.92706e-12
5.1, 6.02028e-11, 3.05971e-11, 9.19939e-12
5.2, 5.96333e-11, 3.08429e-11, 9.52319e-12
5.3, 5.90272e-11, 3.11135e-11, 9.85862e-12
5.4, 5.84709e-11, 3.13676e-11, 1.01608e-11
5.5, 5.79229e-11, 3.16233e-11, 1.04531e-11
5.6, 5.73534e-11, 3.19371e-11, 1.07088e-11
5.7, 5.68253e-11, 3.2153e-11, 1.1021e-11
5.8, 5.62773e-11, 3.23838e-11, 1.13382e-11
5.9, 5.57576e-11, 3.25665e-11, 1.16752e-11
6, 5.52046e-11, 3.28139e-11, 1.19808e-11
6.1, 5.46367e-11, 3.30564e-11, 1.23063e-11
6.2, 5.40339e-11, 3.33503e-11, 1.26151e-11
6.3, 5.35042e-11, 3.35595e-11, 1.29356e-11
6.4, 5.29795e-11, 3.37754e-11, 1.32445e-11
6.5, 5.2395e-11, 3.40145e-11, 1.35899e-11
6.6, 5.18819e-11, 3.41971e-11, 1.39203e-11
6.7, 5.13771e-11, 3.44014e-11, 1.42209e-11
6.8, 5.08972e-11, 3.45591e-11, 1.4543e-11
6.9, 5.04073e-11, 3.47269e-11, 1.48651e-11
7, 4.99175e-11, 3.48398e-11, 1.52421e-11
7.1, 4.94093e-11, 3.50141e-11, 1.55759e-11
7.2, 4.89211e-11, 3.51486e-11, 1.59296e-11
7.3, 4.83914e-11, 3.53197e-11, 1.62882e-11
7.4, 4.79315e-11, 3.54276e-11, 1.66403e-11
7.5, 4.7425e-11, 3.55937e-11, 1.69807e-11
7.6, 4.69169e-11, 3.57282e-11, 1.73543e-11
7.7, 4.64154e-11, 3.58992e-11, 1.76847e-11
7.8, 4.5982e-11, 3.59822e-11, 1.80351e-11
7.9, 4.5537e-11, 3.60669e-11, 1.83955e-11
8, 4.50953e-11, 3.61317e-11, 1.87724e-11
8.1, 4.46635e-11, 3.61981e-11, 1.91377e-11
8.2, 4.41969e-11, 3.62811e-11, 1.95213e-11
8.3, 4.37768e-11, 3.6321e-11, 1.99016e-11
8.4, 4.33666e-11, 3.63807e-11, 2.02519e-11
8.5, 4.29415e-11, 3.64239e-11, 2.06339e-11
8.6, 4.25397e-11, 3.64688e-11, 2.09909e-11
8.7, 4.21129e-11, 3.65402e-11, 2.13462e-11
8.8, 4.16596e-11, 3.65717e-11, 2.1768e-11
8.9, 4.12378e-11, 3.66265e-11, 2.2135e-11
9, 4.07712e-11, 3.67361e-11, 2.2492e-11
9.1, 4.0376e-11, 3.67843e-11, 2.28391e-11
9.2, 4.00223e-11, 3.67112e-11, 2.32658e-11
9.3, 3.96553e-11, 3.67378e-11, 2.36062e-11
9.4, 3.92917e-11, 3.67511e-11, 2.39566e-11
9.5, 3.88931e-11, 3.6761e-11, 2.43452e-11
9.6, 3.8478e-11, 3.67926e-11, 2.47287e-11
9.7, 3.80762e-11, 3.68573e-11, 2.50658e-11
9.8, 3.77075e-11, 3.68523e-11, 2.54395e-11
9.9, 3.7294e-11, 3.68523e-11, 2.58529e-11
10, 3.68806e-11, 3.6854e-11, 2.62647e-11

0, 9.99993e-11, 0, 0
0.1, 9.90727e-11, 9.2326e-13, 3.32108e-15
0.2, 9.802e-11, 1.96774e-12, 1.16238e-14
0.3, 9.70801e-11, 2.89432e-12, 2.49081e-14
0.4, 9.60921e-11, 3.83917e-12, 6.80821e-14
0.5, 9.51406e-11, 4.72257e-12, 1.36164e-13
0.6, 9.42605e-11, 5.5545e-12, 1.8432e-13
0.7, 9.33621e-11, 6.38643e-12, 2.50741e-13
0.8, 9.24771e-11, 7.21006e-12, 3.12181e-13
0.9, 9.15339e-11, 8.0752e-12, 3.90227e-13
1, 9.06123e-11, 8.91543e-12, 4.71593e-13
1.1, 8.97472e-11, 9.68426e-12, 5.67904e-13
1.2, 8.88637e-11, 1.04664e-11, 6.69197e-13
1.3, 8.80351e-11, 1.11555e-11, 8.08683e-13
1.4, 8.71152e-11, 1.19376e-11, 9.46507e-13
1.5, 8.62301e-11, 1.27031e-11, 1.06607e-12
1.6, 8.53484e-11, 1.34138e-11, 1.2371e-12
1.7, 8.45181e-11, 1.40913e-11, 1.38987e-12
1.8, 8.37576e-11, 1.46958e-11, 1.54596e-12
1.9, 8.29655e-11, 1.535e-11, 1.68379e-12
2, 8.20838e-11, 1.60657e-11, 1.84984e-12
2.1, 8.12601e-11, 1.67283e-11, 2.01091e-12
2.2, 8.04681e-11, 1.73261e-11, 2.2052e-12
2.3, 7.96511e-11, 1.79704e-11, 2.37789e-12
2.4, 7.88457e-11, 1.86113e-11, 2.54229e-12
2.5, 7.81566e-11, 1.91228e-11, 2.71996e-12
2.6, 7.73828e-11, 1.97405e-11, 2.87605e-12
2.7, 7.66073e-11, 2.03117e-11, 3.0803e-12
2.8, 7.58335e-11, 2.08663e-11, 3.29949e-12
2.9, 7.51078e-11, 2.13977e-11, 3.49377e-12
3, 7.43523e-11, 2.19175e-11, 3.72957e-12
3.1, 7.36831e-11, 2.23741e-11, 3.94212e-12
3.2, 7.29392e-11, 2.29354e-11, 4.12478e-12
3.3, 7.22152e-11, 2.34169e-11, 4.36722e-12
3.4, 7.14613e-11, 2.39234e-11, 4.61464e-12
3.5, 7.07772e-11, 2.43501e-11, 4.87202e-12
3.6, 7e-11, 2.48981e-11, 5.10118e-12
3.7, 6.93076e-11, 2.53714e-11, 5.32037e-12
3.8, 6.86683e-11, 2.57433e-11, 5.58771e-12
3.9, 6.79825e-11, 2.61535e-11, 5.86336e-12
4, 6.73481e-11, 2.64956e-11, 6.15562e-12
4.1, 6.66225e-11, 2.6914e-11, 6.46282e-12
4.2, 6.59716e-11, 2.73242e-11, 6.7036e-12
4.3, 6.53024e-11, 2.76928e-11, 7.00415e-12
4.4, 6.46481e-11, 2.8083e-11, 7.26818e-12
4.5, 6.40204e-11, 2.83985e-11, 7.58036e-12
4.6, 6.3401e-11, 2.87124e-11, 7.8859e-12
4.7, 6.27418e-11, 2.90545e-11, 8.20306e-12
4.8, 6.21174e-11, 2.93832e-11, 8.49864e-12
4.9, 6.15562e-11, 2.96356e-11, 8.8075e-12
5, 6.09119e-11, 2.99976e-11, 9.08979e-12
5.1, 6.03008e-11, 3.02932e-11, 9.40529e-12
5.2, 5.96748e-11, 3.05971e-11, 9.72744e-12
5.3, 5.91218e-11, 3.08478e-11, 1.00297e-11
5.4, 5.85539e-11, 3.11185e-11, 1.03269e-11
5.5, 5.79877e-11, 3.13726e-11, 1.06391e-11
5.6, 5.73832e-11, 3.16399e-11, 1.09762e-11
5.7, 5.67522e-11, 3.19521e-11, 1.1295e-11
5.8, 5.62159e-11, 3.21763e-11, 1.16072e-11
5.9, 5.56696e-11, 3.24004e-11, 1.19293e-11
6, 5.51017e-11, 3.26462e-11, 1.22515e-11
6.1, 5.45271e-11, 3.28853e-11, 1.25869e-11
6.2, 5.4009e-11, 3.30663e-11, 1.2924e-11
6.3, 5.34594e-11, 3.33204e-11, 1.32196e-11
6.4, 5.29031e-11, 3.3508e-11, 1.35882e-11
6.5, 5.23585e-11, 3.37305e-11, 1.39103e-11
6.6, 5.18752e-11, 3.38933e-11, 1.42308e-11
6.7, 5.13322e-11, 3.4061e-11, 1.46061e-11
6.8, 5.07992e-11, 3.42602e-11, 1.49399e-11
6.9, 5.02047e-11, 3.45027e-11, 1.52919e-11
7, 4.97514e-11, 3.46156e-11, 1.56323e-11
7.1, 4.92516e-11, 3.47883e-11, 1.59594e-11
7.2, 4.88198e-11, 3.49328e-11, 1.62467e-11
7.3, 4.83167e-11, 3.50938e-11, 1.65888e-11
7.4, 4.78601e-11, 3.51636e-11, 1.69757e-11
7.5, 4.74067e-11, 3.52532e-11, 1.73393e-11
7.6, 4.696e-11, 3.53645e-11, 1.76748e-11
7.7, 4.652e-11, 3.54093e-11, 1.807e-11
7.8, 4.60434e-11, 3.54758e-11, 1.84801e-11
7.9, 4.55934e-11, 3.56086e-11, 1.87973e-11
8, 4.51268e-11, 3.57182e-11, 1.91543e-11
8.1, 4.46619e-11, 3.58245e-11, 1.9513e-11
8.2, 4.41919e-11, 3.59507e-11, 1.98567e-11
8.3, 4.37403e-11, 3.60453e-11, 2.02137e-11
8.4, 4.32853e-11, 3.61167e-11, 2.05973e-11
8.5, 4.28718e-11, 3.61566e-11, 2.09709e-11
8.6, 4.24235e-11, 3.62828e-11, 2.12931e-11
8.7, 4.20332e-11, 3.62844e-11, 2.16817e-11
8.8, 4.15965e-11, 3.63226e-11, 2.20802e-11
8.9, 4.11764e-11, 3.64007e-11, 2.24223e-11
9, 4.0816e-11, 3.6394e-11, 2.27892e-11
9.1, 4.04291e-11, 3.64272e-11, 2.31429e-11
9.2, 4.00256e-11, 3.64654e-11, 2.35083e-11
9.3, 3.9657e-11, 3.65003e-11, 2.3842e-11
9.4, 3.92435e-11, 3.65701e-11, 2.41858e-11
9.5, 3.88782e-11, 3.65601e-11, 2.4561e-11
9.6, 3.84963e-11, 3.65684e-11, 2.49347e-11
9.7, 3.81144e-11, 3.65485e-11, 2.53365e-11
9.8, 3.7759e-11, 3.65867e-11, 2.56537e-11
9.9, 3.73904e-11, 3.66248e-11, 2.59841e-11
10, 3.70549e-11, 3.66232e-11, 2.63212e-11

0, 9.99993e-11, 0, 0
0.1, 9.89964e-11, 9.96323e-13, 6.64216e-15
0.2, 9.80017e-11, 1.97936e-12, 1.82659e-14
0.3, 9.69755e-11, 2.97735e-12, 4.64951e-14
0.4, 9.60622e-11, 3.86075e-12, 7.63848e-14
0.5, 9.50957e-11, 4.7973e-12, 1.06274e-13
0.6, 9.40978e-11, 5.76705e-12, 1.34504e-13
0.7, 9.31695e-11, 6.63053e-12, 1.99265e-13
0.8, 9.22413e-11, 7.49899e-12, 2.59044e-13
0.9, 9.13595e-11, 8.28941e-12, 3.50374e-13
1, 9.04097e-11, 9.16618e-12, 4.23437e-13
1.1, 8.95645e-11, 9.92006e-12, 5.14767e-13
1.2, 8.87326e-11, 1.06424e-11, 6.24363e-13
1.3, 8.79338e-11, 1.13382e-11, 7.27316e-13
1.4, 8.71003e-11, 1.20688e-11, 8.3027e-13
1.5, 8.62019e-11, 1.28476e-11, 9.49828e-13
1.6, 8.53434e-11, 1.35849e-11, 1.07105e-12
1.7, 8.45115e-11, 1.42723e-11, 1.21551e-12
1.8, 8.36463e-11, 1.49963e-11, 1.35666e-12
1.9, 8.27729e-11, 1.57153e-11, 1.51109e-12
2, 8.18911e-11, 1.64277e-11, 1.68047e-12
2.1, 8.10376e-11, 1.71135e-11, 1.84818e-12
2.2, 8.02123e-11, 1.77445e-11, 2.04246e-12
2.3, 7.94668e-11, 1.83074e-11, 2.22512e-12
2.4, 7.8673e-11, 1.89301e-11, 2.39616e-12
2.5, 7.78826e-11, 1.95562e-11, 2.56055e-12
2.6, 7.70706e-11, 2.0134e-11, 2.79469e-12
2.7, 7.63931e-11, 2.05857e-11, 3.02052e-12
2.8, 7.5611e-11, 2.11304e-11, 3.25798e-12
2.9, 7.48687e-11, 2.167e-11, 3.46056e-12
3, 7.41148e-11, 2.2228e-11, 3.65651e-12
3.1, 7.33427e-11, 2.27859e-11, 3.87072e-12
3.2, 7.26436e-11, 2.32492e-11, 4.10651e-12
3.3, 7.19096e-11, 2.37607e-11, 4.32903e-12
3.4, 7.12571e-11, 2.41326e-11, 4.60966e-12
3.5, 7.05513e-11, 2.4566e-11, 4.88198e-12
3.6, 6.98838e-11, 2.49695e-11, 5.14601e-12
3.7, 6.92063e-11, 2.54062e-11, 5.38679e-12
3.8, 6.84906e-11, 2.58646e-11, 5.64417e-12
3.9, 6.78181e-11, 2.62797e-11, 5.90156e-12
4, 6.71555e-11, 2.67048e-11, 6.13901e-12
4.1, 6.64996e-11, 2.70701e-11, 6.42961e-12
4.2, 6.58204e-11, 2.75002e-11, 6.67869e-12
4.3, 6.51745e-11, 2.78838e-11, 6.94105e-12
4.4, 6.45867e-11, 2.82026e-11, 7.21006e-12
4.5, 6.39523e-11, 2.85413e-11, 7.50564e-12
4.6, 6.33064e-11, 2.88751e-11, 7.81782e-12
4.7, 6.2677e-11, 2.91873e-11, 8.13498e-12
4.8, 6.20394e-11, 2.9541e-11, 8.41893e-12
4.9, 6.1435e-11, 2.98382e-11, 8.72613e-12
5, 6.08837e-11, 3.01321e-11, 8.98352e-12
5.1, 6.03025e-11, 3.04427e-11, 9.25418e-12
5.2, 5.96615e-11, 3.08063e-11, 9.53149e-12
5.3, 5.91085e-11, 3.10205e-11, 9.87024e-12
5.4, 5.85274e-11, 3.13061e-11, 1.01658e-11
5.5, 5.79445e-11, 3.15785e-11, 1.04763e-11
5.6, 5.73816e-11, 3.17993e-11, 1.08184e-11
5.7, 5.68153e-11, 3.207e-11, 1.1114e-11
5.8, 5.62557e-11, 3.23074e-11, 1.14361e-11
5.9, 5.56712e-11, 3.253e-11, 1.17981e-11
6, 5.50768e-11, 3.27857e-11, 1.21369e-11
6.1, 5.45637e-11, 3.29368e-11, 1.24989e-11
6.2, 5.39974e-11, 3.31394e-11, 1.28625e-11
6.3, 5.3471e-11, 3.33254e-11, 1.32029e-11
6.4, 5.29114e-11, 3.35279e-11, 1.356e-11
6.5, 5.23751e-11, 3.37488e-11, 1.38755e-11
6.6, 5.18171e-11, 3.39763e-11, 1.42059e-11
6.7, 5.1299e-11, 3.41523e-11, 1.4548e-11
6.8, 5.08175e-11, 3.42951e-11, 1.48867e-11
6.9, 5.03309e-11, 3.44014e-11, 1.5267e-11
7, 4.98361e-11, 3.45857e-11, 1.55775e-11
7.1, 4.93147e-11, 3.479e-11, 1.58947e-11
7.2, 4.88298e-11, 3.48979e-11, 1.62716e-11
7.3, 4.83483e-11, 3.49992e-11, 1.66519e-11
7.4, 4.78816e-11, 3.50988e-11, 1.70189e-11
7.5, 4.74516e-11, 3.52101e-11, 1.73377e-11
7.6, 4.69634e-11, 3.53047e-11, 1.77312e-11
7.7, 4.64718e-11, 3.5421e-11, 1.81065e-11
7.8, 4.59953e-11, 3.55056e-11, 1.84984e-11
7.9, 4.55536e-11, 3.55604e-11, 1.88853e-11
8, 4.50704e-11, 3.57132e-11, 1.92158e-11
8.1, 4.46071e-11, 3.58411e-11, 1.95512e-11
8.2, 4.41388e-11, 3.58926e-11, 1.9968e-11
8.3, 4.37021e-11, 3.59523e-11, 2.03449e-11
8.4, 4.32604e-11, 3.60503e-11, 2.06887e-11
8.5, 4.28585e-11, 3.60918e-11, 2.1049e-11
8.6, 4.24716e-11, 3.61267e-11, 2.1401e-11
8.7, 4.20432e-11, 3.61632e-11, 2.17929e-11
8.8, 4.16579e-11, 3.61914e-11, 2.21499e-11
8.9, 4.12495e-11, 3.62795e-11, 2.24704e-11
9, 4.0821e-11, 3.63475e-11, 2.28308e-11
9.1, 4.04142e-11, 3.63575e-11, 2.32276e-11
9.2, 3.99891e-11, 3.6414e-11, 2.35963e-11
9.3, 3.95657e-11, 3.64522e-11, 2.39815e-11
9.4, 3.91605e-11, 3.65086e-11, 2.43302e-11
9.5, 3.87769e-11, 3.65402e-11, 2.46823e-11
9.6, 3.84232e-11, 3.65319e-11, 2.50442e-11
9.7, 3.80695e-11, 3.65468e-11, 2.5383e-11
9.8, 3.77474e-11, 3.65053e-11, 2.57467e-11
9.9, 3.73638e-11, 3.65153e-11, 2.61203e-11
10, 3.69553e-11, 3.66082e-11, 2.64358e-11

0, 9.99993e-11, 0, 0
0.1, 9.89582e-11, 1.0395e-12, 1.66054e-15
0.2, 9.80266e-11, 1.94947e-12, 2.32475e-14
0.3, 9.7017e-11, 2.93915e-12, 4.3174e-14
0.4, 9.6034e-11, 3.89562e-12, 6.97426e-14
0.5, 9.50742e-11, 4.80892e-12, 1.16238e-13
0.6, 9.41509e-11, 5.67406e-12, 1.74357e-13
0.7, 9.31778e-11, 6.60396e-12, 2.17531e-13
0.8, 9.22811e-11, 7.42759e-12, 2.90594e-13
0.9, 9.13861e-11, 8.23129e-12, 3.81924e-13
1, 9.0501e-11, 9.02171e-12, 4.76575e-13
1.1, 8.96359e-11, 9.77559e-12, 5.87831e-13
1.2, 8.86661e-11, 1.06274e-11, 7.05729e-13
1.3, 8.77811e-11, 1.14062e-11, 8.12004e-13
1.4, 8.69741e-11, 1.21003e-11, 9.2492e-13
1.5, 8.61537e-11, 1.27812e-11, 1.06441e-12
1.6, 8.52371e-11, 1.35832e-11, 1.17898e-12
1.7, 8.44218e-11, 1.42707e-11, 1.30684e-12
1.8, 8.36663e-11, 1.48452e-11, 1.48784e-12
1.9, 8.28526e-11, 1.54978e-11, 1.64892e-12
2, 8.20373e-11, 1.61404e-11, 1.82161e-12
2.1, 8.12369e-11, 1.67781e-11, 1.98434e-12
2.2, 8.04531e-11, 1.74024e-11, 2.14376e-12
2.3, 7.9671e-11, 1.80152e-11, 2.31313e-12
2.4, 7.89287e-11, 1.85731e-11, 2.49745e-12
2.5, 7.81483e-11, 1.9156e-11, 2.69505e-12
2.6, 7.73911e-11, 1.97156e-11, 2.89266e-12
2.7, 7.6604e-11, 2.03117e-11, 3.08362e-12
2.8, 7.58285e-11, 2.08896e-11, 3.28123e-12
2.9, 7.50514e-11, 2.14392e-11, 3.50872e-12
3, 7.43224e-11, 2.19523e-11, 3.72459e-12
3.1, 7.35851e-11, 2.24854e-11, 3.92884e-12
3.2, 7.28163e-11, 2.30333e-11, 4.14969e-12
3.3, 7.20956e-11, 2.35149e-11, 4.3888e-12
3.4, 7.13899e-11, 2.39765e-11, 4.6329e-12
3.5, 7.06742e-11, 2.44232e-11, 4.90191e-12
3.6, 6.99801e-11, 2.48765e-11, 5.14269e-12
3.7, 6.93375e-11, 2.52717e-11, 5.39011e-12
3.8, 6.86334e-11, 2.57134e-11, 5.65247e-12
3.9, 6.79692e-11, 2.61087e-11, 5.92148e-12
4, 6.72751e-11, 2.65537e-11, 6.17056e-12
4.1, 6.65461e-11, 2.70269e-11, 6.42629e-12
4.2, 6.58885e-11, 2.74421e-11, 6.66872e-12
4.3, 6.52675e-11, 2.77742e-11, 6.95766e-12
4.4, 6.4673e-11, 2.80614e-11, 7.26486e-12
4.5, 6.40237e-11, 2.84218e-11, 7.55379e-12
4.6, 6.34359e-11, 2.8729e-11, 7.83442e-12
4.7, 6.28066e-11, 2.90578e-11, 8.13498e-12
4.8, 6.2159e-11, 2.93915e-11, 8.44882e-12
4.9, 6.15429e-11, 2.97286e-11, 8.72779e-12
5, 6.09667e-11, 2.99976e-11, 9.03499e-12
5.1, 6.03307e-11, 3.0353e-11, 9.31562e-12
5.2, 5.97396e-11, 3.06286e-11, 9.63113e-12
5.3, 5.91617e-11, 3.09475e-11, 9.89017e-12
5.4, 5.85606e-11, 3.12298e-11, 1.0209e-11
5.5, 5.7996e-11, 3.14938e-11, 1.05096e-11
5.6, 5.73617e-11, 3.18392e-11, 1.07985e-11
5.7, 5.68502e-11, 3.19986e-11, 1.11505e-11
5.8, 5.62723e-11, 3.22759e-11, 1.14511e-11
5.9, 5.56663e-11, 3.25565e-11, 1.17765e-11
6, 5.51332e-11, 3.27408e-11, 1.21253e-11
6.1, 5.45553e-11, 3.298e-11, 1.2464e-11
6.2, 5.40505e-11, 3.31643e-11, 1.27845e-11
6.3, 5.35258e-11, 3.33436e-11, 1.31299e-11
6.4, 5.29446e-11, 3.36193e-11, 1.34354e-11
6.5, 5.23867e-11, 3.38601e-11, 1.37526e-11
6.6, 5.1862e-11, 3.40693e-11, 1.40681e-11
6.7, 5.13538e-11, 3.42453e-11, 1.44002e-11
6.8, 5.08557e-11, 3.4403e-11, 1.47406e-11
6.9, 5.03326e-11, 3.46189e-11, 1.50478e-11
7, 4.98726e-11, 3.47269e-11, 1.53998e-11
7.1, 4.93977e-11, 3.48829e-11, 1.57187e-11
7.2, 4.89211e-11, 3.50174e-11, 1.60607e-11
7.3, 4.84263e-11, 3.5152e-11, 1.64211e-11
7.4, 4.79447e-11, 3.53014e-11, 1.67532e-11
7.5, 4.75113e-11, 3.54176e-11, 1.70703e-11
7.6, 4.70547e-11, 3.55687e-11, 1.73759e-11
7.7, 4.65997e-11, 3.567e-11, 1.77296e-11
7.8, 4.60849e-11, 3.58095e-11, 1.81049e-11
7.9, 4.56615e-11, 3.58029e-11, 1.85349e-11
8, 4.5248e-11, 3.58311e-11, 1.89202e-11
8.1, 4.4793e-11, 3.59274e-11, 1.92789e-11
8.2, 4.43729e-11, 3.60088e-11, 1.96176e-11
8.3, 4.3898e-11, 3.61533e-11, 1.99481e-11
8.4, 4.34447e-11, 3.62213e-11, 2.03333e-11
8.5, 4.30096e-11, 3.62977e-11, 2.0692e-11
8.6, 4.26177e-11, 3.63791e-11, 2.10025e-11
8.7, 4.22092e-11, 3.64389e-11, 2.13512e-11
8.8, 4.17858e-11, 3.65119e-11, 2.17016e-11
8.9, 4.13358e-11, 3.65999e-11, 2.20636e-11
9, 4.0919e-11, 3.66597e-11, 2.24206e-11
9.1, 4.04989e-11, 3.66863e-11, 2.28141e-11
9.2, 4.00788e-11, 3.67726e-11, 2.31479e-11
9.3, 3.96902e-11, 3.68225e-11, 2.34867e-11
9.4, 3.93382e-11, 3.6849e-11, 2.38121e-11
9.5, 3.89347e-11, 3.68839e-11, 2.41808e-11
9.6, 3.8566e-11, 3.68822e-11, 2.45511e-11
9.7, 3.81808e-11, 3.68673e-11, 2.49513e-11
9.8, 3.77706e-11, 3.69254e-11, 2.53033e-11
9.9, 3.74402e-11, 3.69088e-11, 2.56503e-11
10, 3.7045e-11, 3.69536e-11, 2.60007e-11

0, 9.99993e-11, 0, 0
0.1, 9.89864e-11, 1.00961e-12, 3.32108e-15
0.2, 9.79934e-11, 1.97936e-12, 2.65686e-14
0.3, 9.69373e-11, 3.00392e-12, 5.81189e-14
0.4, 9.59459e-11, 3.95042e-12, 1.02953e-13
0.5, 9.49795e-11, 4.877e-12, 1.42806e-13
0.6, 9.40563e-11, 5.74214e-12, 2.00925e-13
0.7, 9.31845e-11, 6.55747e-12, 2.57384e-13
0.8, 9.22396e-11, 7.43091e-12, 3.28787e-13
0.9, 9.12466e-11, 8.35915e-12, 3.93548e-13
1, 9.03449e-11, 9.15953e-12, 4.94841e-13
1.1, 8.94582e-11, 9.94165e-12, 5.99455e-13
1.2, 8.8618e-11, 1.07005e-11, 6.80821e-13
1.3, 8.77047e-11, 1.15125e-11, 7.82114e-13
1.4, 8.67831e-11, 1.23162e-11, 9.00012e-13
1.5, 8.58897e-11, 1.30751e-11, 1.03452e-12
1.6, 8.50777e-11, 1.37725e-11, 1.14909e-12
